customer_id,customer_name,customer_state,Sex,Age,Holding_Value,Open_Date
328.0,Michael Keller,District ,M,53.0,5899953.0,2005-10-24 07:56:34
329.0,Julia Landry,Ohio,F,86.0,5597925.0,2003-01-05 07:02:26
330.0,Jimmy Gordon,New Mexico,F,60.0,6835962.0,2001-09-11 13:33:57
331.0,Jacqueline Gomez,North Dakota,F,30.0,2525674.0,2003-12-05 21:50:49
332.0,Geoffrey Hines,Hawaii,M,77.0,7378600.0,2005-01-19 06:00:28
333.0,Alec Johns,of Columbia,F,28.0,3731674.0,1994-09-11 03:27:35
334.0,Kenneth Mcclure,Pennsylvania,M,44.0,1109059.0,2016-02-11 09:42:19
335.0,April Williams,Nevada,F,78.0,6179488.0,2007-06-14 01:00:36
336.0,Jeremy Davis,Oregon,M,26.0,3960929.0,2020-02-13 23:38:57
337.0,Dr. Jessica Whitney DDS,Nebraska,F,26.0,8509267.0,2018-12-05 04:26:53
338.0,Ashley Smith,New York,M,41.0,2419039.0,2009-08-03 08:04:55
339.0,Paige Escobar,Connecticut,F,68.0,670890.0,2015-03-04 12:11:33
340.0,Amber Dennis,Minnesota,M,55.0,6583050.0,2005-09-09 02:16:46
341.0,David Burke,Puerto Rico,M,52.0,6326645.0,2021-09-07 06:24:57
342.0,Charles Foster,South Dakota,F,63.0,1067686.0,2004-04-15 04:34:06
343.0,Nicole Farmer,Louisiana,M,22.0,3547523.0,2016-08-10 20:13:00
344.0,Mr. Jonathan Bass,Iowa,F,37.0,3655508.0,2020-08-05 02:04:58
345.0,Jessica Watson,Illinois,M,22.0,4133170.0,1999-06-22 16:59:08
346.0,Brittney Scott,American Samoa,M,29.0,9969623.0,2019-04-07 22:49:31
347.0,Anthony Alvarez,Florida,M,42.0,5035073.0,2021-03-12 15:51:02
348.0,Mary Wood,Hawaii,M,71.0,7629140.0,2016-04-15 06:35:31
349.0,Bradley Sharp,Missouri,F,43.0,9093789.0,2004-10-12 20:32:34
350.0,Antonio Gonzales,Vermont,F,80.0,891765.0,2001-02-20 20:19:58
351.0,Robert Nelson,of Columbia,M,26.0,7476019.0,2021-01-10 12:35:58
352.0,Brianna Huber,Indiana,F,66.0,9203235.0,2020-02-17 21:37:29
353.0,Brian Long,New Hampshire,F,58.0,7153020.0,2020-06-05 00:25:21
354.0,Dominique Gordon,Hawaii,M,23.0,9536849.0,1998-02-13 11:31:19
355.0,Jennifer Perry,Nebraska,F,40.0,1471671.0,2019-05-05 01:05:35
356.0,Jerry Thompson,Virginia,M,80.0,9912822.0,2003-04-14 11:22:25
357.0,Mr. Matthew Cannon,New Jersey,M,80.0,7721270.0,2024-01-02 22:05:19
358.0,Mrs. Sara Bowman,California,F,30.0,7732024.0,1999-12-03 12:07:06
359.0,Sydney Graham,Vermont,F,48.0,5103895.0,2023-10-29 00:13:10
360.0,Kristina Perry,Wisconsin,M,36.0,9680201.0,2002-06-09 14:44:28
361.0,Terry Quinn,Wyoming,F,48.0,7607536.0,2001-03-04 10:28:30
362.0,Austin Lawrence,Nebraska,M,70.0,645608.0,2005-08-07 22:30:40
363.0,Tiffany Gonzales,New Mexico,F,73.0,3344347.0,2003-02-04 02:41:38
364.0,Patrick Mcbride,Minnesota,F,24.0,7033882.0,2014-11-16 21:32:26
365.0,Jennifer Johnson,Arizona,M,48.0,9240548.0,2008-06-15 14:00:12
366.0,Dawn Jones,Michigan,F,73.0,9233346.0,1995-11-07 13:03:13
367.0,Stephanie Christensen,Alabama,F,66.0,2981663.0,1996-11-07 07:40:26
368.0,John Khan,Indiana,M,33.0,3862542.0,2022-01-26 00:19:05
369.0,Heather Kent,Missouri,M,52.0,6171740.0,2011-06-21 01:29:44
370.0,Madison Fisher,Puerto Rico,F,48.0,6444123.0,2000-11-03 17:58:00
371.0,Steven Marquez,New Jersey,F,61.0,7773173.0,2001-06-11 09:57:02
372.0,Cindy Collins,Connecticut,F,66.0,2996589.0,1996-01-19 21:59:24
373.0,Thomas Hill,Nebraska,F,24.0,463306.0,1999-11-29 18:37:48
374.0,Nathaniel Hunt,Pennsylvania,F,55.0,4324917.0,2000-09-05 11:13:10
375.0,Lisa Foster,West Virginia,F,85.0,7589082.0,2010-09-29 17:22:30
376.0,Brandon Schwartz,North Carolina,F,51.0,4556122.0,2020-04-11 10:38:09
377.0,Katelyn Sandoval,Oregon,M,24.0,9632967.0,2012-04-17 10:44:58
378.0,Julia Yoder,Rhode Island,F,40.0,3879184.0,2023-01-19 04:39:27
379.0,Michael Ward,Maryland,M,87.0,855345.0,2011-10-01 00:41:43
380.0,Tonya Rivera,North Carolina,M,31.0,5562701.0,2018-01-06 12:11:18
381.0,Stephanie Schmidt,Idaho,F,80.0,6788677.0,2004-10-02 07:24:07
382.0,Anne Henderson,Rhode Island,F,49.0,6758663.0,2019-04-23 02:05:49
383.0,Ashley Murphy,Missouri,M,48.0,7622958.0,2021-02-13 23:50:43
384.0,Matthew Johnson,Idaho,F,56.0,7462223.0,2022-03-19 01:17:22
385.0,Hannah Kim DVM,Indiana,F,30.0,6581951.0,2009-04-13 14:49:50
386.0,Susan Russo,Kentucky,F,45.0,6202318.0,2016-05-14 22:06:16
387.0,Wendy Harmon,Hawaii,M,34.0,3114704.0,1998-01-12 21:38:46
388.0,Mary Campbell,Alabama,F,58.0,5752063.0,2004-02-16 11:39:29
389.0,Juan Smith,Maryland,M,66.0,2377969.0,2017-02-20 21:06:09
390.0,James Hernandez,New Jersey,M,34.0,1090495.0,2010-01-04 08:53:18
391.0,April Harris,North Carolina,M,20.0,5790214.0,2000-06-02 06:53:13
392.0,Gregory Carroll,Guam,F,85.0,4421698.0,2011-03-31 12:24:21
393.0,Michael Mckinney,Georgia,M,79.0,448840.0,2022-10-20 03:58:45
394.0,Thomas Torres,Alabama,M,29.0,5017690.0,2002-12-08 14:48:52
395.0,Roberto Lawson,Illinois,F,82.0,1681043.0,2008-03-21 07:58:04
396.0,Lynn Rodriguez,Arizona,M,59.0,1083407.0,2022-07-28 12:30:42
397.0,Gabrielle Patterson,South Carolina,M,62.0,9000831.0,2003-11-01 16:24:32
398.0,Steven Ellis,Illinois,F,22.0,1526887.0,2018-07-29 22:24:57
399.0,Madeline Hall,Illinois,M,22.0,7823040.0,2022-01-15 04:58:49
400.0,David Pittman,Guam,F,85.0,2950083.0,1996-01-28 21:07:34
401.0,Scott Woodard,Massachusetts,M,49.0,6538321.0,2016-03-31 21:14:26
402.0,Daniel Cooke,New Hampshire,M,47.0,9843371.0,2005-06-06 14:17:33
403.0,Jose Lopez,Connecticut,M,40.0,5544586.0,2013-07-24 14:34:30
404.0,Julie Clark,West Virginia,F,35.0,7748074.0,2015-11-28 17:02:12
405.0,Arthur Mcdaniel,North Carolina,M,57.0,6880441.0,2019-10-14 00:10:08
406.0,John Roberts,Vermont,M,70.0,6380087.0,1999-10-24 15:42:59
407.0,Danielle Richards,Louisiana,F,73.0,8591078.0,2000-12-02 19:07:33
408.0,Christina Richmond,Virgin Islands,F,77.0,7605134.0,2013-03-07 13:50:34
409.0,Kayla Thompson,Utah,M,89.0,5584597.0,2022-08-07 16:46:58
410.0,Mary Williams,Iowa,F,66.0,9919434.0,2002-01-05 07:19:29
411.0,Sharon White,Arkansas,M,71.0,5798429.0,2011-12-22 01:09:28
412.0,Larry Munoz,Guam,M,54.0,7580899.0,2010-06-08 19:41:35
413.0,Sydney Carrillo,Maryland,F,44.0,1209778.0,2002-02-21 13:37:15
414.0,Matthew Reed MD,New Mexico,F,34.0,2927817.0,2005-01-16 19:19:44
415.0,Stephanie Richmond,Maine,F,34.0,1457987.0,2001-04-21 10:51:32
416.0,Angela Montgomery,Virgin Islands,M,72.0,5181792.0,2012-02-06 20:06:18
417.0,Howard Donaldson,District ,F,46.0,7566275.0,2021-09-16 00:37:05
418.0,Mary Hickman,Nebraska,F,39.0,811607.0,2003-05-24 03:20:55
419.0,Anthony Bass,Rhode Island,M,77.0,7741535.0,1999-05-05 05:11:11
420.0,Gina Bond,Vermont,F,25.0,3695296.0,1994-06-29 21:34:36
421.0,Tricia Morgan,Minnesota,M,23.0,5166954.0,2013-08-09 13:42:24
422.0,Autumn Daniels,Indiana,F,84.0,1942477.0,1998-10-02 06:40:27
423.0,Lisa Holt,Alaska,M,78.0,3427924.0,2005-03-12 11:20:23
424.0,James Ford,Indiana,M,85.0,5516098.0,2018-09-26 06:19:59
425.0,Joann Hopkins,Idaho,F,32.0,2236257.0,2012-12-19 19:50:51
426.0,Tiffany Robinson,Massachusetts,M,37.0,8541961.0,2023-07-13 07:08:52
427.0,Anthony Foster,Nebraska,M,60.0,1942817.0,2007-10-03 20:54:28
428.0,Melanie Stone,Alaska,M,45.0,3811903.0,1997-02-17 00:00:18
429.0,Theresa Knight,California,F,59.0,464559.0,1999-05-06 03:26:13
430.0,Stephen Hunt,Oklahoma,M,25.0,2022835.0,2005-10-21 22:29:44
431.0,Carmen Bridges,Georgia,M,77.0,5911663.0,2018-04-14 03:30:05
432.0,Sara Myers,Tennessee,M,25.0,1623301.0,1998-06-03 23:13:12
433.0,Angela Patterson,Kansas,F,62.0,8412544.0,2020-04-23 17:58:25
434.0,Michael Henderson,Tennessee,F,80.0,41061.0,2019-05-03 06:04:08
435.0,David Sanders,Michigan,F,65.0,2949289.0,2016-01-20 01:50:48
436.0,Michele Adams,Virginia,F,49.0,3418940.0,2023-03-28 03:09:50
437.0,Brianna Vang,American Samoa,F,74.0,4520550.0,2004-09-18 06:25:03
438.0,Crystal Meyer,Wisconsin,F,40.0,1395583.0,2008-05-20 00:13:29
439.0,Michael Anderson,Maryland,M,86.0,9680285.0,2003-01-22 15:49:42
440.0,Lisa Rose,Nevada,F,38.0,8297950.0,1998-10-09 04:46:55
441.0,Anna Walker,Oregon,F,20.0,5760047.0,1994-10-07 16:11:42
442.0,David Payne,Connecticut,F,84.0,2422045.0,2012-04-10 03:01:18
443.0,James Russell,Kentucky,M,71.0,9158979.0,2020-11-14 10:29:59
444.0,Tina Medina,Connecticut,M,50.0,9168945.0,2008-03-08 15:42:25
445.0,Tara Webb,Vermont,M,70.0,8861369.0,2013-07-06 08:09:53
446.0,Kelly Coleman,Minnesota,M,45.0,7517629.0,2015-08-08 22:42:21
447.0,Brittany Marshall,North Carolina,M,44.0,5335313.0,2004-12-09 04:02:59
448.0,Christopher Hodge,South Carolina,F,49.0,742886.0,1997-02-07 12:04:02
449.0,Grace Weber,Iowa,F,62.0,4834628.0,2022-11-09 19:30:43
450.0,Nicole Foster,Illinois,F,51.0,5950319.0,2004-02-02 01:47:19
451.0,Ian Krause,Minnesota,M,46.0,3610027.0,1999-08-05 20:28:18
452.0,Dustin Martin,Wyoming,M,59.0,214798.0,2016-10-30 23:58:38
453.0,James Lane,Arizona,M,86.0,2930673.0,2002-02-06 15:39:07
454.0,Patricia Cohen,Colorado,F,68.0,9942401.0,2009-12-09 22:23:08
455.0,Jason Mckinney,American Samoa,F,29.0,177874.0,2011-06-15 05:31:52
456.0,Stephen Valencia,Maine,M,59.0,4137382.0,2000-04-07 16:04:13
457.0,Brian Jackson,American Samoa,M,22.0,3584468.0,2001-08-22 13:26:45
458.0,Jeffrey Nelson,Louisiana,F,65.0,2075831.0,1995-07-26 05:47:04
459.0,David Thompson,Michigan,F,37.0,4180371.0,2008-03-11 03:49:21
460.0,Patrick Newton,Nevada,F,74.0,556406.0,2021-07-17 05:55:58
461.0,Sierra Lopez,Alabama,M,41.0,5502120.0,2006-11-01 18:49:23
462.0,Melissa Todd DDS,Wisconsin,F,82.0,3618410.0,2001-04-18 21:19:57
463.0,Daniel Farmer,New Mexico,F,45.0,863030.0,1996-12-29 08:07:49
464.0,Tyrone White,Rhode Island,F,27.0,9918572.0,1999-11-12 00:30:49
465.0,Robert Hill,Florida,M,73.0,2460624.0,2015-05-31 11:30:32
466.0,Erica Edwards,Washington,F,63.0,9808316.0,1998-02-15 13:50:42
467.0,Bryan Sanchez,Michigan,M,48.0,2585475.0,2014-10-25 22:47:35
468.0,Catherine Davis,Rhode Island,F,69.0,5250192.0,2000-07-29 07:11:50
469.0,Julia Mills,Mississippi,F,38.0,3422801.0,2005-11-21 06:52:03
470.0,Rebecca Paul,South Dakota,F,33.0,2208212.0,2020-02-12 12:21:33
471.0,Jennifer Palmer,New Hampshire,M,88.0,321084.0,1996-03-08 08:15:00
472.0,Holly Wade,Oklahoma,F,76.0,8881982.0,2016-12-11 12:36:45
473.0,Joshua Ellis,of Columbia,M,23.0,2487020.0,2014-05-13 10:23:53
474.0,Lisa Ross,Arkansas,F,83.0,4323561.0,2011-06-14 04:47:31
475.0,Beth Taylor,Virginia,F,75.0,5485107.0,2010-01-10 11:38:22
476.0,Mary Suarez,Delaware,M,72.0,7157705.0,2016-03-18 10:16:11
477.0,Randy Callahan,Michigan,M,48.0,6787925.0,1996-05-01 10:06:06
478.0,Amy Herman,Arizona,F,50.0,8080282.0,1998-07-26 00:58:20
479.0,Jaime Lozano,Oregon,F,58.0,6665388.0,2005-03-31 20:39:27
480.0,Jack Hunter,Louisiana,F,81.0,2993099.0,2010-12-04 23:14:57
481.0,Nathan Blankenship,District ,F,24.0,4629770.0,2017-08-20 03:49:32
482.0,Sabrina Fisher,West Virginia,F,86.0,7559538.0,2008-02-15 17:32:26
483.0,Spencer Vaughan,Arkansas,M,89.0,4730786.0,2018-02-06 11:12:46
484.0,Michele Zavala,Washington,M,47.0,8714601.0,2005-12-26 23:16:24
485.0,Dustin Smith,Ohio,M,23.0,3217426.0,2015-04-09 23:46:42
486.0,Leah Quinn,Idaho,F,59.0,7954511.0,2017-04-07 06:45:20
487.0,Christopher Osborn,Texas,M,88.0,912245.0,2012-04-03 12:34:34
488.0,Rhonda Robertson,Idaho,F,48.0,9569979.0,2019-06-05 15:12:06
489.0,Rachel Ramirez,South Dakota,M,26.0,1749331.0,2014-12-28 21:11:31
490.0,Alexandra Kaufman,Colorado,F,47.0,3040925.0,2013-05-26 13:51:58
491.0,Tiffany Palmer,Colorado,F,69.0,4003124.0,1995-12-11 01:48:44
492.0,Wendy Vincent,Massachusetts,F,55.0,6371678.0,2007-07-22 01:37:33
493.0,Virginia Bender DDS,Indiana,M,41.0,1555762.0,2008-03-06 20:53:44
494.0,Kimberly Castillo,Nevada,M,88.0,3164602.0,2006-06-21 04:43:43
495.0,Joseph Tucker,Nebraska,M,61.0,8402219.0,2020-12-23 20:38:22
496.0,Mark Allen,West Virginia,F,46.0,3952208.0,2022-04-06 13:13:28
497.0,Christian Martinez,Mississippi,F,51.0,9584473.0,2011-10-27 21:19:26
498.0,Jeremy Jensen,Ohio,F,76.0,4880256.0,2006-08-01 18:10:58
499.0,Cynthia Newman,Indiana,F,54.0,5794713.0,2009-02-25 16:24:47
500.0,Shawn Atkins,Kentucky,F,78.0,5125726.0,2003-08-08 17:14:05
501.0,Dr. Joshua Garcia,Ohio,M,79.0,8055919.0,2021-08-11 06:54:04
502.0,Taylor Murray,District ,F,78.0,5509516.0,2009-03-28 19:15:09
503.0,David Jensen,South Carolina,M,51.0,4522032.0,2000-10-01 02:37:10
504.0,Angela Morrow,North Carolina,F,56.0,8568532.0,2017-02-25 09:31:58
505.0,Brandon Davis,Virginia,M,85.0,9330151.0,2009-02-28 00:15:02
506.0,Elizabeth Edwards,Arkansas,M,59.0,4162108.0,1998-12-02 07:52:25
507.0,Shannon Williams,Virgin Islands,M,76.0,7387915.0,2004-08-06 15:53:19
508.0,Melissa Lewis,Iowa,M,38.0,6274233.0,2019-01-30 20:42:24
509.0,Dawn Deleon,Delaware,M,78.0,5638487.0,1998-12-01 22:57:33
510.0,Angela Cook,New Hampshire,M,52.0,2118660.0,2020-10-25 02:02:50
511.0,Daniel Sellers,District ,M,28.0,6373530.0,2007-05-16 09:31:00
512.0,Amy Young,Virgin Islands,F,29.0,2376926.0,2019-08-02 02:58:17
513.0,Maria Barrera,District ,F,53.0,8422612.0,2005-03-31 18:22:28
514.0,Briana Carpenter,Alabama,M,46.0,9560024.0,2012-06-23 20:21:33
515.0,Lauren Castro,Kentucky,F,40.0,9480835.0,2011-10-11 07:47:46
516.0,Dean Clements,Vermont,M,36.0,2703336.0,2006-03-01 22:39:47
517.0,Ashley Johnson,New York,M,57.0,6704807.0,2006-06-23 00:50:24
518.0,Angela Ward,Missouri,F,23.0,5498741.0,2003-01-15 19:09:46
519.0,Christopher Nicholson,Virgin Islands,M,72.0,881844.0,2008-10-17 01:33:36
520.0,Anna Pruitt,Alaska,F,31.0,3386415.0,2014-07-01 04:15:55
521.0,Kristy Thornton,Arizona,M,51.0,9262041.0,2021-04-16 23:23:42
522.0,Kyle Irwin,Maine,F,61.0,2174595.0,2018-08-02 01:12:59
523.0,Douglas Adams,Oregon,F,45.0,3236064.0,2005-01-17 17:37:29
524.0,Amy Cantrell,Oregon,M,33.0,6013147.0,2015-09-22 22:03:17
525.0,Joshua Santiago,Pennsylvania,M,54.0,9427488.0,2021-08-22 18:33:27
526.0,Amy Crosby,Alaska,F,27.0,2729612.0,1997-03-04 18:26:42
527.0,David Sparks,New York,M,28.0,2010711.0,2018-02-04 02:44:01
528.0,Brittany Martinez,Florida,M,41.0,5706044.0,2024-01-31 09:07:04
529.0,Anthony Costa,Montana,M,27.0,2882863.0,1995-02-05 15:32:26
530.0,Jordan Myers,New Hampshire,M,31.0,7951178.0,2003-07-18 12:16:06
531.0,Dr. Eric Hurst,North Carolina,M,43.0,2441176.0,2007-09-22 06:17:43
532.0,Marissa Rice,Pennsylvania,M,51.0,5252033.0,1994-07-07 11:48:13
533.0,Lori Jackson,Indiana,M,76.0,7012336.0,2013-09-16 19:44:05
534.0,Dr. Fred Hunter,Montana,F,46.0,9251487.0,2008-04-25 03:59:27
535.0,Lynn Wright,Connecticut,M,87.0,745503.0,2022-03-04 09:38:00
536.0,Allison Hatfield,Nevada,M,78.0,464876.0,2021-10-15 21:35:21
537.0,Kimberly Wilkinson,Illinois,M,30.0,432175.0,2009-10-02 13:26:02
538.0,Mathew Hammond,Nebraska,M,39.0,7051901.0,2013-09-13 04:30:07
539.0,Casey Page,Minnesota,M,54.0,8016123.0,2008-08-09 04:19:21
540.0,John Hunt,Rhode Island,M,82.0,7478868.0,2003-08-17 22:09:19
541.0,Ronald Riddle,Kentucky,F,52.0,9661275.0,2001-06-05 07:39:21
542.0,Mr. Martin Porter,Wyoming,M,37.0,1286175.0,2020-02-25 05:43:49
543.0,Tanya Cochran,Utah,F,33.0,9075381.0,2012-03-13 21:06:01
544.0,Tracy Harris,Minnesota,M,63.0,6960880.0,2013-10-08 20:45:23
545.0,Danny Mayer,Puerto Rico,M,54.0,1501218.0,2002-12-10 14:43:59
546.0,Joseph Mcclain,Arizona,M,40.0,2645425.0,2020-02-22 02:52:03
547.0,Robert Butler,Washington,M,77.0,9806429.0,2012-12-23 14:31:34
548.0,Krystal Williams,Mississippi,M,86.0,5194737.0,2001-04-14 10:41:05
549.0,Vanessa Kemp,Idaho,M,50.0,5451557.0,2019-01-17 16:40:57
550.0,Jessica Stevens,Minnesota,M,29.0,7177376.0,1999-05-31 05:50:31
551.0,John Roberts,Minnesota,M,25.0,8909647.0,2018-03-10 17:16:01
552.0,John Thomas,Arkansas,F,56.0,2798059.0,2018-08-31 18:36:37
553.0,Randall Hill,West Virginia,M,39.0,5582302.0,2017-09-15 05:23:13
554.0,Dr. Jeffery Owen,Idaho,M,24.0,2043150.0,2001-07-08 23:41:06
555.0,Robert Fowler,Arkansas,F,63.0,953313.0,2021-04-12 12:55:38
556.0,Penny Morales,South Dakota,F,58.0,9884757.0,2016-04-26 22:18:51
557.0,Christopher Clay,Arkansas,M,74.0,8233125.0,2007-07-05 07:46:21
558.0,William Hughes,Wisconsin,F,46.0,6013969.0,2014-10-29 12:18:40
559.0,Michael Reeves,Louisiana,F,74.0,9291840.0,1996-05-12 09:39:26
560.0,Jeff Trujillo,New York,M,24.0,5045402.0,2011-05-08 23:17:01
561.0,Kristi Young,Connecticut,M,32.0,4595769.0,2023-10-06 00:24:56
562.0,William Martinez,Montana,F,53.0,8933458.0,2015-12-18 10:03:05
563.0,Kim Jackson,New York,F,44.0,823398.0,2005-08-12 03:46:18
564.0,Mark Gonzalez,West Virginia,M,24.0,7676623.0,2002-03-26 21:52:28
565.0,Erik Foley,Florida,F,42.0,3626750.0,1999-04-20 08:22:08
566.0,Joseph Wade,New Mexico,M,62.0,6655612.0,2004-09-20 22:43:56
567.0,Jennifer Perez,Maine,M,76.0,8542533.0,2011-04-27 18:21:05
568.0,Brenda Carson,Montana,F,40.0,5510122.0,2022-04-10 03:52:58
569.0,Kathleen Ryan,Connecticut,F,75.0,2293266.0,2011-05-30 11:51:36
570.0,Rachel Trevino,New Mexico,F,72.0,619869.0,2006-11-06 17:43:49
571.0,Laurie Newton,Texas,M,84.0,2495028.0,2005-02-19 21:29:38
572.0,Adam Garcia,Arkansas,M,69.0,4183669.0,2022-12-01 09:52:30
573.0,Andrea Griffin,North Dakota,M,33.0,484888.0,2011-05-11 19:33:33
574.0,Thomas Taylor,Florida,M,41.0,1855154.0,2018-06-13 12:21:11
575.0,Joyce Johnson,Vermont,M,86.0,4425113.0,1998-07-01 02:27:58
576.0,John Cruz,Wyoming,F,80.0,1387207.0,2011-10-06 20:24:56
577.0,Michael Ray,West Virginia,M,57.0,5414896.0,2013-08-28 00:03:30
578.0,Jeffrey Morrow,Mississippi,M,80.0,5710905.0,1998-12-31 08:50:05
579.0,Eric Clark,North Carolina,F,27.0,2961522.0,1994-08-07 23:47:04
580.0,Adam Smith,Ohio,F,27.0,2563227.0,2022-08-21 19:41:55
581.0,Sean Walters,Florida,M,40.0,8201102.0,2020-12-06 10:17:12
582.0,Melissa Park,Missouri,F,58.0,1469586.0,2001-10-16 16:46:56
583.0,Stacey Garza,Washington,M,70.0,5407991.0,2003-05-29 02:20:48
584.0,Michelle Hogan,Michigan,M,87.0,2318196.0,2016-12-05 20:58:54
585.0,John Williams,Illinois,F,74.0,4729419.0,2023-07-25 13:20:35
586.0,Mr. Michael Johnson,Oklahoma,F,59.0,3666479.0,2012-09-22 15:09:52
587.0,Richard Silva,Montana,F,38.0,5075782.0,2009-12-02 09:30:07
588.0,Shelby Townsend,Indiana,M,39.0,3137831.0,2009-05-14 10:59:55
589.0,Blake Hall,Nevada,M,55.0,3960895.0,2013-12-04 23:22:12
590.0,Derek Walsh,Virgin Islands,M,71.0,4283102.0,2004-08-01 12:54:12
591.0,Daniel Horton Jr.,Montana,M,20.0,2680794.0,2014-10-17 17:36:36
592.0,Destiny Gibson,New Hampshire,F,44.0,760607.0,1999-09-12 03:11:57
593.0,Heather Ruiz,Illinois,M,45.0,6493834.0,2008-09-30 01:07:59
594.0,Kimberly Carpenter,New Hampshire,F,64.0,4060630.0,1997-01-30 00:10:22
595.0,Christina Edwards,American Samoa,F,82.0,8414818.0,2014-06-19 15:18:35
596.0,Patrick Martinez,Colorado,M,85.0,5852593.0,2023-02-15 13:50:41
597.0,Sarah Mitchell,South Carolina,F,22.0,3773787.0,2014-06-19 12:59:49
598.0,Ashley Mays,Illinois,M,67.0,595467.0,2000-07-29 21:42:56
599.0,Jeremy Reynolds,New Mexico,M,84.0,8359052.0,2008-06-24 23:23:29
600.0,Erin Taylor,Florida,F,69.0,2985961.0,2009-10-14 16:18:19
601.0,Beverly Hodge,South Carolina,F,69.0,3706939.0,2011-10-08 17:55:03
602.0,Julia Davis,Guam,F,55.0,289309.0,2023-05-21 03:25:30
603.0,William Swanson,Tennessee,F,60.0,4911942.0,2016-11-12 16:53:27
604.0,Kelly Kim,Mississippi,M,84.0,70393.0,2017-06-01 05:37:41
605.0,Sherry Good,Alaska,F,44.0,4246941.0,2009-04-28 13:52:05
606.0,Dustin Cole,Oregon,M,60.0,6621359.0,2005-07-02 18:32:04
607.0,Hailey Brown,North Carolina,M,28.0,9027698.0,2014-11-30 20:30:28
608.0,James Harris,Kansas,M,81.0,5623544.0,2022-06-28 13:22:41
609.0,Kevin Shaw,Missouri,F,85.0,382708.0,1995-01-10 22:50:03
610.0,Melissa Stephenson,Missouri,M,87.0,2178876.0,2014-03-27 06:44:48
611.0,Joshua Mccarthy,Texas,F,37.0,7987426.0,2013-02-27 17:19:52
612.0,Brandon Ellison,New York,F,35.0,2879930.0,2000-07-23 23:13:08
613.0,Jordan Sparks,South Carolina,F,20.0,8360823.0,1996-09-22 20:24:58
614.0,Brenda Thomas,North Carolina,M,53.0,3984334.0,2023-09-10 06:19:50
615.0,Darrell Thompson,Texas,F,53.0,7765875.0,2004-03-06 10:14:48
616.0,Philip Espinoza,Minnesota,M,27.0,3391475.0,1999-08-30 22:32:47
617.0,Deborah Bryant,Washington,F,22.0,995236.0,1997-11-15 04:22:30
618.0,Roberta Flores DVM,Delaware,M,24.0,7342511.0,2013-09-16 04:36:33
619.0,Mr. Scott Ramos Jr.,Arizona,M,23.0,20477.0,2016-10-10 04:56:16
620.0,Micheal Cook,Pennsylvania,F,62.0,9859212.0,2000-03-14 01:41:24
621.0,John Bowman,Pennsylvania,M,68.0,7042144.0,2007-06-03 03:00:39
622.0,Jonathan Gonzales,Massachusetts,F,48.0,9538414.0,2010-07-14 02:14:13
623.0,Curtis Miller,Washington,F,58.0,5830467.0,2007-03-14 22:06:12
624.0,Amber Aguilar,District ,F,48.0,7938901.0,1999-08-30 10:41:11
625.0,Michelle Castro,North Carolina,M,22.0,7693760.0,2006-09-07 16:57:25
626.0,Jose Compton,New Jersey,F,81.0,9690170.0,2020-09-23 08:51:34
627.0,Kathryn Tucker,Wisconsin,F,55.0,8241004.0,2023-06-09 10:36:20
628.0,Shelia Rangel,Washington,F,32.0,8865131.0,2008-01-03 02:23:24
629.0,Eric Proctor,Virgin Islands,F,25.0,8439133.0,1994-10-25 08:58:44
630.0,Brandy Thomas,Maine,M,26.0,7729483.0,2003-08-28 20:00:53
631.0,James James,Hawaii,F,53.0,746654.0,2013-02-10 13:04:17
632.0,Jason Hayes,Utah,F,45.0,9594002.0,2016-06-10 20:37:32
633.0,Colleen Moody,District ,F,40.0,8562781.0,2021-11-18 12:50:38
634.0,Jeffery Morales,Georgia,F,69.0,1690812.0,2018-10-08 16:15:03
635.0,Elizabeth Richardson,Guam,F,80.0,5449836.0,2015-04-19 18:23:38
636.0,Roger Smith,New Mexico,F,21.0,9909108.0,2002-04-22 04:06:34
637.0,Sara Kennedy,Vermont,F,59.0,377467.0,2009-05-05 10:53:27
638.0,Anthony Rivers,West Virginia,F,86.0,2204956.0,2004-09-10 05:26:59
639.0,Thomas Kent,Minnesota,M,84.0,3713104.0,2001-07-03 02:11:54
640.0,Helen Rice,Kansas,M,75.0,8465760.0,2022-10-06 11:22:09
641.0,Ralph Smith,California,M,71.0,2162162.0,2001-10-11 14:10:21
642.0,Megan Nelson,Michigan,M,88.0,2205036.0,2020-04-06 00:59:13
643.0,Angela Roth,Ohio,F,48.0,1773519.0,1994-06-06 06:06:36
644.0,Dr. Donald Mcfarland,Puerto Rico,F,56.0,6272627.0,2006-03-20 02:28:41
645.0,Melissa Smith,Connecticut,F,21.0,4736523.0,2001-07-11 08:43:53
646.0,Karina Moore,Minnesota,F,62.0,4885651.0,2019-10-19 03:34:37
647.0,Charles Hall,Georgia,F,47.0,5033608.0,2007-05-30 17:13:55
648.0,Vanessa Thompson,Tennessee,M,87.0,3193622.0,2010-04-07 10:56:24
649.0,Adrian Nguyen,Texas,F,73.0,3709156.0,1994-08-07 01:41:36
650.0,Kara Ferrell,Oregon,F,80.0,117786.0,2000-06-27 13:30:24
651.0,Robert Hinton,Connecticut,M,84.0,2434018.0,2014-01-02 22:32:43
652.0,Tony Barnett,Oregon,F,58.0,8756309.0,2018-04-15 05:59:38
653.0,Jacob Williams,Virginia,F,84.0,2138888.0,2015-05-10 04:51:05
